# scale the enrichment scores by number of genes in the gene sets
# this normalization has not effects on the final NES, as indicated by Barbie et al., 2009, online methods, pg. 2
Term|ES	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47 
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.31778760884551993	0.3243314456971817	0.3287953765185887	0.28820358321553463	0.3132695946223808	0.31268098402128064	0.29958678681882966	0.3127819492310964	0.3216182086313632	0.3087142998072037	0.31549332413297004	0.3055471973481221	0.33488785381180713	0.341597794474134	0.2994689258862332	0.31124549797811	0.33011531425335217	0.30552881451215097	0.31261818736254937	0.30703116656715723	0.31251514031741306	0.32461061075900616	0.3131723879329274	0.3152397492830444	0.2874645929181858	0.33703069755651316	0.3234038562077494	0.321695544744232	0.33667529256958273	0.3176030316773797	0.3126146391606354	0.32271465718661146	0.3326635937356975	0.32226869659183266	0.3451900937322237	0.3392599757234325	0.333118326755349	0.32630184306069654	0.29625533084020234	0.32448548323245785	0.3172565376829073	0.33368692897753666	0.3113096629872029	0.31982544283193876	0.28826965645558533	0.3337519367872148	0.31765358303725033	0.33095031115672485
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.21625989153202801	0.22377952920214167	0.21872399808017068	0.2737642421458046	0.26305654736477435	0.20984529613051026	0.2207476266119082	0.27709643214250607	0.25136183292116937	0.2774209733713214	0.2063388573107057	0.21677203867872877	0.23394916987407025	0.24399907168471666	0.20882692279410014	0.2288199340441207	0.21509686152003918	0.21355860605599808	0.2603740978069972	0.24436820073286733	0.26291958730001713	0.21138310623039447	0.2043430385764722	0.23287567564970857	0.2005109689262337	0.2347807181240001	0.21453087134400206	0.2475861312439083	0.2092331034591378	0.20124043985692328	0.27955536946064863	0.20814564516368	0.23923220842691434	0.2662135505292692	0.229552031024478	0.22023396567003867	0.25507578440453726	0.31114428131267646	0.18975032867867928	0.1959335551151305	0.256148609270404	0.16937770410864364	0.25565990407397343	0.24505615555823565	0.2692019097110402	0.21632394982813058	0.21610145646264678	0.2047446690650906
REACTOME_DSCAM_INTERACTIONS	-0.018961134217997395	0.09295749878309888	0.05577434530738036	-0.13822020805491192	-0.014521674879030775	-0.00963557585865936	0.03437733208834315	0.05955846932461307	0.05790682022575156	-0.02111237505846044	0.08090740174498622	-0.01848201553087995	0.13824176446358238	0.18978433884003926	0.05557141444090504	0.04416867966015789	-0.020350941295612934	-0.09010095703592184	0.07345828660389944	-0.040895358813069	0.059435421301708646	0.06694621025994019	-0.12271639902861779	-0.03570710689122395	-0.03293639797811601	0.08023519979937282	-0.09206547553434857	0.16871026848528503	0.14779344447244191	0.09171809502045512	-0.0530017950440356	0.059599438171426336	0.1238659728242205	-0.11426546503235732	0.057746785202081895	0.18782814928528116	0.13175723669261802	0.08198312648232675	0.0010219357070495772	0.0635535820653375	-0.05654907094345189	0.05741285627690619	-0.1302036999140172	0.2089090080093043	-0.09992236300497101	0.08299222377336182	-0.11045774418013216	-0.03425569382529692
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.411923557245935	0.4021344370370671	0.36208271951302634	0.4270338992769547	0.42642887102731664	0.4210032301671966	0.4159931508725768	0.4219166474835481	0.40724346500118624	0.4205577256677774	0.3655086263089027	0.43032646970341953	0.3996211592217476	0.3799337025231867	0.3540247097439134	0.4302392878532133	0.4062378691856496	0.3818368929226789	0.42395307725342257	0.38238976910921985	0.3852902594989646	0.43619632484087933	0.3515825911259497	0.41284212970115286	0.41677750096623517	0.37080852166634914	0.44052655227062704	0.3730554111936595	0.3984904663421959	0.43315229604527966	0.2912713400941447	0.41977487747672143	0.3430714678820873	0.41629425021775296	0.37343505874753896	0.37406854391104577	0.42586978231395733	0.43653230185749553	0.423103339532902	0.4320829178611588	0.4035465303562886	0.3996239922720745	0.38298495119235243	0.37750864438992254	0.40877877230690246	0.4368088579633851	0.3125404314374894	0.43491808701203694
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.36645481450543876	0.3815156650848908	0.34191201591482767	0.3865732931950197	0.39805868989103654	0.39847245753017596	0.4004426699968546	0.39986548683932455	0.38743817485115184	0.39801761069689784	0.35777058071959555	0.4101897431784747	0.36732171815566417	0.3636385237322891	0.3341091293429639	0.37951404802897504	0.37575838807385203	0.36833928575189906	0.40415239805701486	0.3655348696511699	0.36512552487936983	0.3983495093139285	0.33035492258169097	0.39515749712665516	0.3963944391941703	0.36207898802352234	0.3823480123135436	0.3643300464577634	0.3832157104477587	0.40302836954466464	0.26893096957448825	0.3921758152152722	0.3357515991257447	0.3726907542850055	0.3359431285588059	0.35705537758548483	0.3966429339190635	0.3443839235167367	0.3715082303222754	0.38896722378638504	0.38619066523821255	0.3786115617953108	0.35263747223194725	0.36875045485626784	0.3851400225181024	0.38460428415745046	0.320314999406042	0.3886589487762865
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.263246830584505	0.30302951914438664	0.3421489901080023	0.29189986057484635	0.30399165357393965	0.28431682608487885	0.29752992817275675	0.29877476396944685	0.33595248602771516	0.3749609036348989	0.2845462089762766	0.29743632994715963	0.22064967540680028	0.271063980090381	0.27638039273446374	0.3460632653151029	0.2853824884448373	0.2712631389283694	0.3522419647305242	0.3284465995777085	0.28246105756812895	0.2624704567358259	0.2784251296084523	0.23483800312481154	0.2866441557056971	0.3511109847302716	0.29181959495292686	0.27744596358858636	0.21616606656751366	0.296180962251021	0.2891124184259015	0.3351601583586706	0.2733678721543	0.30463458067403804	0.27737344486475274	0.26700392610512935	0.25462887176371796	0.33064001816746974	0.3369728849195837	0.2743417355775177	0.32945747853107993	0.23093232394703628	0.2739651149043955	0.27567551580640126	0.2600421563942577	0.21940798530042527	0.2678724199075762	0.2949258308822701
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS	0.18709066940931296	0.23384659232647878	0.30168577055518186	0.16790721256260258	0.2626525671023901	0.2277058236489489	0.21411670247743292	0.20381470275672867	0.17919005529980433	0.149955274690151	0.27591039483596747	0.18060349725613756	0.27098099706192713	0.277101926756142	0.31222412835875685	0.2741355354676999	0.19297599788328063	0.1866514047894887	-0.17189721305757144	0.23304216976261502	0.2382938683189348	0.2397724642084029	0.25190219553316445	0.2673635775454225	0.3158129611844793	0.12757571856487504	0.2150576424418992	0.14224914728675978	-0.14711247015907442	0.18429197428550223	0.21212319986946654	0.21333303601045994	0.32382447075961107	0.29152691766249095	0.3027490636875249	0.14304500486062832	0.18551199424435993	-0.1621871730908422	-0.16356857380433965	0.18720123075311887	0.2222774680893919	0.1736980473780037	0.3230613004274462	0.18793043239094412	0.21057138291452532	0.3056604736461714	0.27213056146772185	0.25001614740510436
REACTOME_EGFR_DOWNREGULATION	0.3544942473225937	0.3329123984363741	0.33621038874987164	0.32511879722026527	0.3481078153762949	0.3618434367263705	0.33623963062342543	0.3405652462072404	0.3312257664918439	0.3492092800544873	0.3153201705555602	0.3562170262325427	0.335436213943918	0.35330705087956105	0.3590035632975974	0.3328558786229767	0.3464932828385992	0.3502794888027274	0.3310747750176971	0.3298786446235651	0.36734446492764955	0.34666888088114	0.32008162757224684	0.35353680573898305	0.3186315828464947	0.34260062941145814	0.328508597745262	0.34926212855400235	0.35619458198061754	0.33999537494776466	0.33797114338388	0.33787839100274186	0.32951364306429204	0.3272845800582819	0.34070841947288955	0.36176046560710856	0.32807312551147116	0.2969353582781958	0.3038473522959029	0.34439470830617114	0.35514617951150895	0.35797063291053804	0.3640434816262229	0.3507898821688377	0.3276948020550242	0.34777417171773084	0.3323069649964462	0.34359587574651945
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS	0.052997679255525905	0.046892100962996716	0.051346480526219325	0.07737791831471763	0.04085628900847287	0.09564613918340424	0.0640206492570716	0.06776330769545585	-0.0260978501877579	0.05355387001870893	0.06072676845494196	0.13999579230539777	0.07679545343358925	0.05516229253586278	0.07632783858577788	0.055739990478627724	0.042181118578027914	0.10915546370000422	0.06400251698873072	0.033365244664346344	0.08738171466346141	0.06534815258292938	0.1004694373596579	-0.0297312183462122	0.08413380208524202	0.0471710019448904	0.12526168115379618	0.023147584831720722	0.021415800010320372	0.03413751185921102	0.07292629404609671	0.10164653667944006	0.054774601666112505	0.13691273221740005	0.11726014591573804	0.04577486539401564	0.034387808824996306	0.05740504503210407	0.056291116528129376	0.03904264445937447	0.11213011863338587	0.040936381529837924	0.05275618204600356	0.06187433787337536	0.04263740561552923	0.022251967239672897	0.1377122305163193	0.08418054076666093
REACTOME_ELONGATION_ARREST_AND_RECOVERY	0.3963163402754679	0.4051450913265146	0.3979352364480097	0.415411143258121	0.41102559513774406	0.40766790528318747	0.40383479444796033	0.40173583193368423	0.4065439825894402	0.41247220696962034	0.4038349782912149	0.4187440033896639	0.3956822379104402	0.39208713819748825	0.4015487566738477	0.4059273553670427	0.3995282074257387	0.40558118846454594	0.40272077370027054	0.395010745380373	0.4020990664496684	0.4056999415886392	0.4027232524880843	0.4119948481188931	0.3919078860548243	0.4085016863242233	0.407193972752265	0.40752771791534076	0.4084102033142975	0.41177099344306173	0.40909075524528127	0.413018000619903	0.3958023357298771	0.4022864793260359	0.3929777423283592	0.40338287395676514	0.4039332381702295	0.40612870877599516	0.4081917096429721	0.39858213284443506	0.4072466792554561	0.4065097020083487	0.3843253840755912	0.4147353167514527	0.40443555407188586	0.39669207472596857	0.39667506334831976	0.3944287012455993
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT	0.3863572841242047	0.3957432116093669	0.39209828270271896	0.38990660040791636	0.3943985147805553	0.39152252046191416	0.39653195028170046	0.4000502253257899	0.39701868050045663	0.3888427005820826	0.3928749389871031	0.3961616662995807	0.38702774760650555	0.38801339365861875	0.39570357191767586	0.40779679481234143	0.39528075485237474	0.39148867262761594	0.3905769638617361	0.3897267269187352	0.4051636987562041	0.3905690373323332	0.39771165494076927	0.40346534773829207	0.37448193184776624	0.4016522531728129	0.3670794333396217	0.40352297259907227	0.40248411617450264	0.3800140038240091	0.402215523524457	0.40109688792044523	0.37719918893202564	0.3974000957057623	0.38807565038771225	0.4038262166372855	0.3904842486349294	0.3886829861068011	0.3596439755463353	0.3860101597256279	0.381892847730945	0.3889326732952156	0.40389880373676673	0.4094771223289509	0.3927125444207394	0.3718724876991813	0.3979498221706149	0.3869785901319464
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY	0.3803359613154277	0.4063897135269163	0.40646759603047117	0.398193129953055	0.3967986401725298	0.37760910096672734	0.3990278628187216	0.40651419946238987	0.3988754262292507	0.406716162721288	0.40909177378692974	0.29857031731954947	0.44891722176070603	0.40337150067105787	0.3770629683757056	0.3959701305589339	0.3801423159261565	0.4414801252075798	0.41160232060056795	0.4352594809389014	0.40193325105524996	0.39039350224826475	0.4001283952004263	0.43784664794079947	0.4388572896154151	0.4041080569974507	0.40790560746749394	0.39577265613942764	0.3823820432208542	0.3945991196172619	0.4222628275000389	0.4095460064768554	0.44546124943990484	0.4193109955159893	0.43303900310554366	0.3962090326884146	0.3621066754025672	0.3966064397785728	0.4192777080176683	0.4039944082061199	0.4133907357764258	0.3894614373325368	0.4012705420690573	0.4032843112995387	0.3851466061383791	0.41371676863566215	0.42818192282579876	0.42023997431918136
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK	0.3308460729808568	0.32957756340180844	0.3272533309563963	0.27689986253161464	0.3233958352618424	0.3241292032177878	0.3289775285601404	0.3214435141037345	0.31365991384909686	0.3180492537991551	0.3579461491426874	0.27935741996868063	0.30714852650052216	0.3225672292233813	0.36152940569010367	0.31680181691491105	0.3506783496013929	0.3844503161462636	0.25664460564302966	0.3633222064383602	0.278091103925513	0.3063284219745857	0.35381251773716466	0.32593587148917996	0.32761268835974505	0.32058036989075417	0.3180893046074656	0.32360650307313993	0.35795935213529695	0.34841743963778365	0.3176386401340157	0.36343386116208515	0.2890438290587314	0.35553322473651144	0.34239674233219186	0.3492806023066038	0.26701200189539137	0.325695260874279	0.36212533537062713	0.3222308583678612	0.3268031955002071	0.3402981881584186	0.34509692954636967	0.3663626685264137	0.3277141280205663	0.3617366528862517	0.3679191626542874	0.34063813500495393
REACTOME_ENOS_ACTIVATION_AND_REGULATION	0.33225369331349025	0.3238969422633383	0.35047130836365287	0.32422484090763726	0.34181941981075065	0.32328750070581647	0.30212628018438675	0.33140007971857505	0.3128482603296364	0.3161618680587091	0.29432138827280413	0.2757954930647057	0.2361330097983585	0.3244786626255811	0.2420915611950846	0.33388854902122406	0.3228267339591727	0.3326597369162728	0.31675053919066937	0.3283251142665512	0.34439339566366806	0.23268348681878923	0.3106538016683041	0.2615116965243285	0.28145543461549705	0.3453084828258606	0.3106427862453635	0.2367865639957112	0.29267129784241525	0.2825416675340342	0.26037665209691035	0.33847712412858844	0.25504694364853886	0.33135350982109574	0.32368363237888104	0.32178555824250943	0.3328695106401026	0.3091307321284885	0.23949784730453805	0.31074559562786597	0.3323628965102913	0.2618893833283011	0.34749775679396255	0.24279724470799957	0.3254519124329402	0.28868817838881905	0.3391752298451983	0.32069162238700416
REACTOME_ERKS_ARE_INACTIVATED	0.3391845213834008	0.3604893401141869	0.33889695700738465	0.33402553890650755	0.37906303471161656	0.33399259493650246	0.34485424262869463	0.33682489101489793	0.3524606363254625	0.29140508076611693	0.3592000243903127	0.28293337862265855	0.3088490176468823	0.4087620139561538	0.38301879612265277	0.36356426651949897	0.3440095515539256	0.27819601847915926	0.3249807872339292	0.3651360834659118	0.3595313739863778	0.37726128679210685	0.27047417151998443	0.3711938176640072	0.3802017760218742	0.38037354592006273	0.33619044804001613	0.3825557480675744	0.261236287647875	0.3550969868104571	0.36951547324286055	0.3373623628010888	0.3426591582126685	0.2851746679870888	0.36920502160807794	0.39994571505284493	0.3399847753727581	0.3734661680420555	0.2201185154791005	0.37449865230401785	0.3322839325780083	0.32052839878604383	0.39394164982681606	0.33647077436269496	0.369986820368289	0.34523406547501717	0.33527715960569954	0.3170367848715138
REACTOME_ERK_MAPK_TARGETS	0.26407776057045734	0.29593897147230125	0.27640975955042796	0.20131067761918234	0.23870580803863561	0.20427135638265714	0.26984798616824407	0.27028823332053614	0.26928378616352666	0.22010526750973294	0.29440435073738463	0.16452997294386468	0.2561165128561649	0.3393137670009102	0.38331211458554515	0.34530288031974005	0.21664476623062337	0.17859621814841672	0.25380400814812815	0.2894381729887203	0.3388988342375915	0.28747575166933476	0.21928423817398182	0.28564204375061797	0.30777809765860303	0.3692766881573007	0.2646892335895669	0.37147087046474614	0.2319458871419306	0.2851056360657842	0.23826100510109863	0.2772650653722414	0.33540491458166083	0.1745619914007406	0.3607073482410905	0.32735193313446936	0.3395146158676118	0.2999501644876392	0.2711358317449508	0.35829677284523664	0.19439871629204922	0.2689742480762178	0.2489078758312571	0.29502858036389273	0.2811527603348068	0.28393656287798985	0.2638664603710445	0.19956844638042906
REACTOME_ER_PHAGOSOME_PATHWAY	0.47925929133224926	0.48325707826076647	0.4874125127206331	0.49083905718460924	0.4834997263101309	0.49366010847196334	0.4877288754731148	0.4906244450380466	0.49113073951448183	0.49168915436528143	0.4900376630823365	0.45954683877202446	0.48784357462357025	0.4856728021492757	0.4866251079282602	0.48118013745355703	0.4771640634995235	0.4854933365377427	0.49272361352523525	0.489093637126962	0.48512512845157324	0.49270608109302116	0.49198386999562754	0.4936254212514908	0.4932820286019685	0.4867705121516782	0.49187945835431063	0.48545070091048703	0.4867243274589983	0.49317430909621135	0.49096261840408895	0.48714514651521007	0.4681142232866194	0.483080386872679	0.475421940041938	0.48789134301137604	0.4805082246522595	0.4901870371810172	0.4752581006686329	0.4929182415785973	0.4913898678376659	0.4902278699749416	0.4877500570153731	0.4769295516437691	0.49273869519497926	0.4862149869208738	0.4892704358417982	0.4847452717337925
REACTOME_ETHANOL_OXIDATION	0.4272665237987503	0.36314200171370026	0.3984979783953581	0.3708265255045229	0.3609788905158871	0.3815258967880917	0.3698206983734486	0.40953337306018245	0.4379186124663929	0.4120072509586693	0.3583623390865668	0.36108507302761794	0.15620243675937248	0.22226115063090532	0.02180705647505	0.3968941271994354	0.4321362120605643	0.43374209887988535	0.3603364314019818	0.416602649818293	0.3780876934463037	0.2884566266838119	0.40563482348119617	0.1251975603235061	0.34447161886640204	0.31604409914598774	0.4083351556719742	0.175917543824053	0.3857049759155037	0.3259713457861813	0.15428954521029947	0.44942543127347256	0.35747487854206567	0.4659339528391055	0.40356961046770246	0.36878881501652916	0.41186385120917113	0.1567194370804689	0.4230005812307531	0.33906784230955955	0.43331615595911904	0.34572827672635764	0.44341615926328803	0.1808577864763498	0.37795053313314647	0.3353549190633872	0.2637847562853259	0.4328203495793912
REACTOME_EXTENSION_OF_TELOMERES	0.33555137869946666	0.3983269749356644	0.3635369439025491	0.4126123920551354	0.38960689420078676	0.38527847136232807	0.390307859579729	0.4114526878173907	0.4178132695997961	0.4183401012120521	0.36714043061507295	0.402456350124005	0.2635313723894971	0.35220474509825095	0.35969279922406705	0.42052866343244455	0.4016616929459931	0.3435295508059301	0.4142307019445113	0.36179757965861253	0.3451073420564956	0.27995057394607453	0.38802231516902164	0.2895688966419057	0.3732082993321301	0.38560070829967336	0.3981289026305264	0.3384882565340243	0.2749470387406531	0.40602230266526457	0.34284609966567525	0.38402410053266833	0.3392816130794731	0.4019646867389727	0.33620783484801814	0.3619515660480551	0.3049931286124586	0.3821685205641979	0.39406128876437463	0.2781516251259061	0.4097439983525895	0.27813417254538503	0.34243487423258595	0.35285240485093095	0.2797042465640306	0.27786517605006184	0.32725719544702636	0.3832772431281709
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	0.01181234495804037	0.024686766514016002	0.016728278411051553	-0.06581329238343568	0.014581807098477968	-0.021620103273625308	0.024377428593624663	-0.039561164963536344	0.03677703487076819	-0.0047126448059295264	0.011125042734285434	-0.06767808691322873	0.03318885476785085	0.06965791493986494	0.17098986223477386	0.0136717955509172	-0.012900385597557263	-0.028963999672835264	0.04192894995475409	0.013055605954028267	0.015439252920688363	0.04750755892040907	-0.03898701524955128	-0.033761358281339075	0.0003722508205024613	0.012529808593486264	0.017337856188529004	0.03809812316504006	0.044410873854773804	0.03150037474651195	-0.02946898348787899	-0.010830433391896757	0.08529322814830392	-0.020372152074560262	0.044045437492607295	0.0580211286946726	0.05087554863130405	0.017399663727259616	0.022711086494138603	0.09223001274756781	0.01319220737021959	-0.015084246755798406	0.025295206894163952	0.06834730578156317	0.04414277390075602	0.023316581383096197	-0.03583573843212891	0.06908125800007295
REACTOME_EXTRINSIC_PATHWAY_FOR_APOPTOSIS	0.29910047888038516	0.33058720379046347	0.3173591408821054	0.2786140674951105	0.3074636682298746	0.3177700510215177	0.30582364963110775	0.3085760026494584	0.29029226321072427	0.3036393136108177	0.32990178682611876	0.30180078626082824	0.4179626228661972	0.3288756986680462	0.30724561773432246	0.29414472809380476	0.2696739387342633	0.2799833513387406	0.27644531773975983	0.3093222296546456	0.2970624266827315	0.35084306290045686	0.3113110526627538	0.3453297245075634	0.26026119915502316	0.31781854295057405	0.3513217763670294	0.2912908816377674	0.34188452407922776	0.3258446580069306	0.3213140401560901	0.3180352291337086	0.31903079248767485	0.2938114765224196	0.3557415281559715	0.2919336215869896	0.2904284810165802	0.2903714105292167	0.22596428027102886	0.3054130596875902	0.27332378595321205	0.291825134735916	0.30522949187068127	0.30083321174800226	0.2970297603668826	0.33383675531452617	0.3131542404471606	0.3089597939174739
REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.25548877139394177	0.2662174427376126	0.2473516248301397	0.2520362865246529	0.26461587135345593	0.2572629532208926	0.25442293393359283	0.2540531295237316	0.2696252266260667	0.2570438695159923	0.2531108558487294	0.24370510807766735	0.276163393932718	0.2764765629193101	0.2606179241299274	0.2457927284262895	0.2834218037445535	0.24545560063620536	0.2586971290953662	0.23385981133745787	0.26696605022752146	0.2790261742391396	0.23059114354806856	0.26354098994934694	0.22939657935611427	0.2728787320664504	0.2616752101449678	0.2683559140506847	0.2795515722991144	0.2614451636325555	0.220117888299262	0.25689995575835245	0.28205867667418644	0.25146971490392106	0.27517245291110914	0.2437595358559005	0.2927928868318828	0.26751765147410367	0.2529624142632346	0.26497161138410324	0.2531974838787037	0.2536240916988142	0.2398318503022021	0.25764356927497023	0.2529847100321079	0.26675762387279567	0.23169866307924664	0.2778609695643268
REACTOME_FANCONI_ANEMIA_PATHWAY	0.3395122361691375	0.3476640960149214	0.32453366672246853	0.34662688911123596	0.35200137348999155	0.341970709591223	0.3501076776029395	0.3428612144346186	0.38197219693683415	0.3406323618128056	0.3312960788361685	0.3472789766162284	0.4026335506499654	0.32937683433047477	0.410708736207798	0.34183819288654366	0.3372232220032084	0.33423795206705476	0.3471051472399032	0.29314548295692744	0.32932287429513796	0.3943205258322128	0.26878591555507303	0.35415434098309534	0.3450769064756254	0.3864365224359838	0.33927763213147705	0.39953248816714354	0.31992753738243446	0.3464373997165866	0.3228170069560096	0.33316770927694295	0.3149824709004312	0.33099756936141794	0.27725486364270147	0.33039700757524737	0.3481379110511649	0.40960838648263154	0.40994158263842584	0.33659184474609627	0.33855676625989395	0.3441105851548656	0.28038465863782275	0.33595923605896494	0.3317245970729796	0.34146399038013076	0.26907498702617677	0.3310339858842398
REACTOME_FATTY_ACID_TRIACYLGLYCEROL_AND_KETONE_BODY_METABOLISM	0.29682137805855485	0.3005712993218133	0.3094566638596917	0.31081196753401147	0.3072088880450523	0.3197250726921797	0.30321094358879697	0.2891752837344405	0.32377320526410974	0.3154468392523916	0.3020838204787463	0.30731108752027003	0.3157845084893411	0.3174556613993975	0.30560845141181303	0.31155176860169614	0.309049753818726	0.3060437940326602	0.3222581723399747	0.29418136224820346	0.3237848825607297	0.30944529962434913	0.3022541749552317	0.30099498427112203	0.2898937662522319	0.30843900736620516	0.319292281907338	0.31099567860619126	0.3164737058479795	0.302106988628397	0.3127232018154318	0.316952467009391	0.3126000530788028	0.31816109573801044	0.335414502994501	0.30058943352248874	0.3213698374704687	0.301538336594116	0.3040658221164691	0.3172502786923218	0.322928607278301	0.298773482411802	0.3341768860492487	0.31219760254683127	0.2948745201107314	0.32053947945383504	0.32828839489393336	0.3430100382575808
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	0.27410958741957864	0.33133485337420304	0.30562939158475466	0.30102207440433915	0.33016142684239425	0.30117367422013946	0.3240149605853021	0.2842374034070727	0.343410656536436	0.3286226340782987	0.31954136915160647	0.33607195890892394	0.2924576859775876	0.3354577611562848	0.2643229187934893	0.31067288565846074	0.3591144089048078	0.3113954027428298	0.3545229887025704	0.3438655008285625	0.30954923136168855	0.29442919123143785	0.30409269949003215	0.33572886364212057	0.2955449448475411	0.29155383197384993	0.3176443134719228	0.35734792285119815	0.29287880893070195	0.3044699573533316	0.3010480008302185	0.3082365690318498	0.2927250578048891	0.3539837437324384	0.348617100965777	0.316297775227034	0.3234749106381049	0.2858503457828684	0.336059221161056	0.30661451254723976	0.3041290914198137	0.3124890980092328	0.35243681485518835	0.29106218570147546	0.2782288889025445	0.3376833641496378	0.33598978483552044	0.34282288909737885
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	-0.09902994778218151	-0.10097005221759141	-0.05999813945327963	-0.041557464037816606	-0.06848493939650915	-0.0989019834470792	0.01614989269610305	-0.06821809539036056	-0.07204684297279376	-0.008766561403177157	-0.06981851143832513	-0.04031188834582757	-0.07360157154353153	-0.0996862809847985	0.019371231673424364	-0.09915791211728275	-0.06259113491673446	-0.03629656452024599	-0.04005327136833336	-0.028504169175092412	-0.10609068956254103	-0.06512904571496753	-0.10289777300766963	-0.10197106354862763	-0.01710694235555793	-0.06873421812638761	-0.10127345152823526	0.007768450889353433	-0.038959228262963594	0.015158115082535447	-0.030865873476138832	-0.06831013891062573	-0.10279232873564326	-0.07206442722476282	-0.10235289261304224	-0.03256913079981522	0.004001208968182734	0.04209307254327177	-0.0022541727457831284	0.012417664637642201	-0.10284204660367328	-0.03957996280236486	-0.0980825989142517	-0.019953683471525853	-0.10062950197095005	-0.021107878704627762	-0.10106499349847312	-0.07596670167539694
REACTOME_FGFR2C_LIGAND_BINDING_AND_ACTIVATION	-0.048427927197001716	-0.06316732258025268	0.0007652477286664086	-0.002084426963458226	-0.024312484141537825	-0.0653726989470425	0.03722807139551832	-0.034875343296754124	-0.06698886952643152	-0.0009458145086389015	-0.06617493211485996	0.0059927044419915195	-0.02347207070080816	-0.01666121224444677	-0.017217474996513563	-0.03588443579559374	-0.07167177830417097	-0.01187146815859452	0.0218942912710079	0.018071508939015282	-0.01983735882275364	-0.06742298489788945	-0.07009343840823043	-0.07067929004323431	0.061194199147755056	-0.05624972360623294	-0.10111660715318124	0.05025087348306126	0.0009360168084845029	0.0361589075130575	0.011229925324287952	-0.06287774847103464	-0.07151923894637399	-0.10321176998562612	-0.008714753042329597	0.015124827989976972	0.010469567174336905	3.94766491155045e-05	-0.059186867471822585	0.07013786909872208	-0.0720650641317384	0.007808781545441416	-0.0607574887379041	-0.030862132374023632	-0.10044098421419724	-0.006403086119327243	-0.10119953560056627	-0.007570682980189649
REACTOME_FGFR4_LIGAND_BINDING_AND_ACTIVATION	-0.041853858166139846	0.048536643998861095	0.05932608168547368	0.02707138978889765	0.030125727403397386	-0.04021623839119184	0.08227584292436804	-0.012019270495823993	0.026624130718838294	0.01676410360139562	0.03191720015023339	0.021089752999089256	-0.031870085968075605	0.054060142951755374	-0.03298108292765983	0.018483538206375487	-0.03971327598301662	0.0864326719939186	0.03172835375164445	0.03634481828221659	-0.030013910226185	-0.06726726804130348	-0.03857843105587423	-0.03395067802671868	-0.007050377325485359	-0.01209079132678811	-0.035050083252624153	0.12063773078311901	-0.02781368225736435	0.09197194661982011	0.09532396818754087	-0.0017549447481345253	0.05250189458042729	-0.002285029908180673	0.06376057999259842	0.02574724473657705	0.03620636043671209	0.11265557398494472	-0.009025881921939413	0.10838509746082274	-0.039227958300774274	-0.025026487086610223	-0.012159603233412225	-0.02712394211523232	-0.04337856383404471	0.07973494029295067	-0.0469547479262612	-0.008421216467435795
REACTOME_FGFR_LIGAND_BINDING_AND_ACTIVATION	0.02101983873579518	-0.011496204016312413	0.02978496492922421	-0.03178957651922857	-0.017435426000058186	-0.042414729337880167	0.057665023283557146	-0.0015194061992575697	-0.006822029507337107	0.012697120307202329	-0.002089302467850421	-0.0022179263152795215	-0.030221773694389498	0.005843017700042797	-0.021974229339567913	-0.010969192193381813	-0.012443341558895081	0.03310905677478737	0.007526530862946685	0.010826427378903757	-0.027557394988198262	-0.04106222894557968	-0.040217455329339694	-0.06424870846633308	0.0082222054212839	0.004531659657940938	-0.055811345791196315	0.07830176971900589	-0.020485910200995532	0.05509811325194584	0.04066803595052033	-0.03412240933163001	0.012134409930271317	-0.018007933071276076	0.01890862385958989	-0.0005721024439427382	0.02724184777124393	0.0551023192986367	-0.028539660615186545	0.055062638703868017	-0.04631019438753321	-0.038146180460281225	-0.03861603719013755	-0.005191273540646384	-0.06904102148630703	0.02055449613362141	-0.061796151512587286	0.02623815419463791
