Term|NES	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47
REACTOME_DAG_AND_IP3_SIGNALING	-0.005671549730887736	-0.013014801045447711	-0.02837641585849445	-0.03316669036507804	-0.024434748095075964	-0.012662295029404736	-0.058324384735179924	-0.030554922712226498	0.007956399182361452	-0.027826593961969848	-0.026989058890738726	-0.05724082264183076	0.07321226993897517	-0.004804904704080702	-0.0892709478637912	-0.06731550334735255	0.03544379289059992	0.06792712401346454	-0.09935022336821776	-0.06463526749477498	-0.07406029044799739	-0.05011914773377639	-0.01376627125086571	-0.02069015140655144	-0.02135204021494399	-0.09606636621073168	-0.014651658964513824	-0.06448692812783823	0.056742752146573795	-0.04527600772054363	-0.22379645383808888	0.011143141654310032	0.11558516964999604	0.017503344194616563	0.05975766886714786	0.10626429191129991	0.02981864585222983	-0.0019319984468051802	0.13377502423116164	-0.003722860636637853	-0.050082719426636765	-0.011118878367894536	-0.08343370420590088	0.06352712712963848	-0.025920652005002164	0.021294616122216954	-0.010211907191345602	0.04393997545688998
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING	0.14056902444920744	0.12344735674544964	0.22596700869041278	0.09575625460895222	0.08650253411741078	0.09636253520978891	0.08288077584692077	0.057310084622144125	0.07082885033459085	-0.043175432129566926	0.14948763094378814	0.09485307872357075	0.194333572241502	0.1690366464737837	0.20592808459196268	0.06719513372591156	0.15729807171580637	0.1422468159941255	0.10467892032570798	0.04549353247011655	0.12894270887459341	0.07786231374593929	0.10749338832829097	0.18238396510163798	0.02392930849709465	0.12891241052598143	-0.0031991988109523646	0.14346687869999342	0.0767962164258349	0.15668263932683787	0.17561985147672954	0.12685788148414695	0.16226475647296493	0.19894496396280834	0.20192021865676085	0.09705758599654783	0.049450709101681145	-0.008829666487362714	0.04953910995959418	0.1438618436312975	0.12449331044104421	0.18872316815143692	0.09295953569153349	0.21430460373473814	0.11212639738438089	0.13502308737707028	0.17698945910153172	0.17120399331439679
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.1293322309070218	0.1604105153645202	0.10015209011003309	0.19112530958819646	0.1625366156677483	0.17171200615010443	0.17909007390668105	0.15196406075430022	0.17939146272218717	0.17383315995903223	0.1392412829011911	0.18866933930821764	0.14261362517831483	0.11559308313943467	0.10355973928592445	0.1634514477802187	0.14417555720279532	0.13920158284662826	0.19948689652564242	0.1275677129120648	0.11976440836218376	0.15810558433833585	0.1345692011684171	0.17293551415715339	0.14279256902746162	0.12911144544144157	0.16602221406010878	0.19515234322770683	0.13905544854048307	0.15729317199621154	0.16709656029832076	0.1371889178872415	0.12118113752430508	0.12724414966449132	0.08098680881195787	0.11715073434231328	0.17819433486375771	0.16448527841456756	0.18222355735710175	0.16353404058863205	0.17447862140499534	0.14882342410850063	0.08780055731652484	0.20530009557124548	0.15385633025507486	0.14220583727914513	0.11231622005951239	0.14145447235547096
REACTOME_DEADENYLATION_OF_MRNA	0.25561756354748866	0.28328640829916263	0.23387367916898785	0.27011822784252243	0.29287133429964096	0.30801959429051784	0.32277020414031155	0.29102423116001974	0.30310594533283386	0.32257061662093084	0.23669906692972384	0.31644992403304123	0.2507577432908608	0.26880392039759704	0.20592228615740948	0.2693005236912206	0.3209697757853486	0.27100290555682116	0.30340743884141247	0.2437877401285303	0.2573614078468667	0.23829299807218637	0.23543969355831662	0.28203260821370346	0.29086841466596014	0.27695453866250613	0.2723385944924315	0.3097304614586595	0.27942686794352045	0.28185140937507946	0.29589143099216314	0.2626175859403145	0.28419564389214846	0.23378975853396336	0.2148723782261388	0.22638080221683776	0.3040023841672688	0.22842655236895107	0.21100107047831493	0.2810808433719576	0.2917527856362825	0.2532110822800642	0.22714056037456506	0.27117789530151676	0.2687653701768778	0.23760396797808825	0.22717585863776724	0.267408999153624
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	0.10326150921413695	0.09276751812545618	0.14642075943977342	-0.1751858936122212	0.26690465114609696	0.19387081569472644	-0.0852624795087623	0.02232840994120248	0.3307783355708806	0.11012030617516709	0.3617924901877007	0.0033784940857760582	0.13821069137557612	0.2965523203810755	0.385835096730792	0.014350873495613804	0.1198707872227323	0.08182267906791832	0.08416790436842596	0.19427995913873494	0.13495012942443152	0.2599401655173825	0.1390803413891926	0.1625527163544674	-0.05193676916995815	0.12097894366630348	0.17606032206536978	0.21224311876111207	0.3063094543193963	0.30669206407337823	0.20141652778914387	0.020068362781491402	0.42622252113199954	0.13625631633932186	0.3811210081157238	0.30312789992644934	0.11725933151764499	0.07217412919664337	-0.1275748322179921	0.26793815172144025	0.09273473505543024	0.23045160677641127	0.2776518440690189	0.1634406809202338	0.15159530935859114	0.28660133261998544	0.06118249449845054	0.15257853085339032
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE	0.05935757401163244	0.08286476050540918	0.011922583994843278	0.2169226702948732	0.15755498567818582	0.17518231780020868	0.1689448228065077	0.18963649108925823	0.09019858519021771	0.10228310758210815	0.0633197962337276	0.1996716096057347	0.09800586437443143	0.03342196992264254	-0.013251774633494216	0.1281739775688649	0.07200389225197573	0.018755780102593177	0.1789350645119234	0.029347851402278583	0.04119497771249442	0.1515459841506791	-0.0552526789497464	0.2134987901639897	0.25940956235748786	0.05525728642419749	0.164322189715183	0.016611404626954183	0.08772187761389066	0.17601580151845692	-0.07951076036760762	0.11283512262401167	0.015945976514740796	0.027146955808776626	-0.016877393202685723	-0.027776737180731134	0.17395972352316671	0.07481872573223389	0.13651792367308047	0.13330709091387266	0.08444190423032921	0.09251718158627822	-0.047860239423441225	0.01102800989736625	0.06330513174750382	0.14092192729440647	-0.10053734724759124	0.15749487151352606
REACTOME_DESTABILIZATION_OF_MRNA_BY_AUF1_HNRNP_D0	0.3886501196408958	0.4523219451838092	0.4646348809002976	0.3583818963487245	0.47513082041706434	0.47704705505406914	0.46500366005504773	0.3330886742134301	0.44954620547884827	0.3335250534315673	0.47742671977593737	0.3166305614567688	0.45084816874923983	0.4787595521355034	0.48430629282310195	0.4794937944227968	0.3033117425665542	0.3550107749069747	0.32759878396822006	0.4838202370610734	0.4457408650443004	0.46693267403695327	0.3498337538657934	0.48567999166017495	0.4835931703943336	0.37639319589452086	0.4840265732869583	0.4885766238664245	0.4904099233065224	0.44827568573317755	0.4211729734489599	0.44143003156300104	0.4406760117826188	0.4746158616245321	0.4723012603534189	0.48220905865235436	0.4501920499767469	0.4750792146759004	0.41522274856603597	0.49357376161422123	0.47177294969961037	0.4856679577034252	0.48342674201295716	0.4901375268776414	0.44774821470191767	0.4877193519283747	0.45163979621553063	0.4399745268488169
REACTOME_DESTABILIZATION_OF_MRNA_BY_BRF1	0.09787158681740983	0.10713537466586094	0.03564036602028157	0.17589224157267502	0.11678002591985975	0.12156858776323466	0.13182834976460137	0.10437855903688947	0.14337195196168875	0.14569315757315465	0.1015080416089322	0.14316117829048106	0.11522303442690823	0.0669486356034999	0.07157307072538178	0.1217617033875357	0.07806523568871691	0.057146695963880764	0.1521661014101119	0.09096112226676709	0.04665588576678173	0.14839197867755685	0.07618529497164926	0.11544505077916994	0.10710918432631139	0.0748167590669634	0.1241647840983575	0.16095121637476922	0.08135217556274443	0.11107310197879118	0.08627227871401838	0.10265985121081048	0.06267069946073817	0.11331333110176504	0.049277975227725396	0.10232678385523386	0.14339939095909737	0.13008314593648135	0.1933586367697987	0.1371572611110387	0.12257755249710697	0.0876964698681643	0.039402866466490424	0.1947433456308029	0.12241472992957896	0.12655055428057563	0.03750828230499044	0.08649587473009862
REACTOME_DESTABILIZATION_OF_MRNA_BY_KSRP	0.1351626054541187	0.13556082547187262	0.05928475380072964	0.18424196519178293	0.13888699510155375	0.13283079622987481	0.14809765945308004	0.12104629047144252	0.16374908742796454	0.1736575055656933	0.12714882492913035	0.1687386704668935	0.11052791207558527	0.08962162833411529	0.1125585057928015	0.12892257404032564	0.09677016782747122	0.09321293743497167	0.1698797644116961	0.10798658065173723	0.07317615218142604	0.14796025663697576	0.10606112523906149	0.14342440392382422	0.15834034917882633	0.11855601070248183	0.14642688267380147	0.18071833995638437	0.0990121458544694	0.15784573378706168	0.10261066581343807	0.11305432444904048	0.0584031887822623	0.10245353256345971	0.036423301352610654	0.1252155590857434	0.16441212579370515	0.14496297135247618	0.19416072931854986	0.13173881186527742	0.14273537436301517	0.11174907304298322	0.05832859454161457	0.21806310069132345	0.14757848590919573	0.12547706443483309	0.08163094854696054	0.09549517582893009
REACTOME_DESTABILIZATION_OF_MRNA_BY_TRISTETRAPROLIN_TTP	0.07685331633122348	0.0916416303396277	0.023009466165858375	0.17376349628027313	0.09672872373341605	0.1002365282719063	0.12430117755216977	0.08826017207881422	0.13257523823878567	0.13215870081848885	0.08615901635978063	0.13448451340151377	0.097676818694781	0.05670224361244682	0.05513654312706925	0.1148883116564279	0.06577674543014198	0.0713314657826994	0.1435318304608968	0.08584281785282763	0.03809347763770359	0.1287140474220441	0.08453869987539832	0.11642058497533997	0.08311843098799586	0.06335057301209883	0.11447652322501042	0.14588918336297887	0.06039483128133938	0.09270576867720452	0.10566280813575621	0.10428514605807386	0.0359446568620287	0.10395256597255663	0.044555662859480885	0.09394336576062993	0.1342956430969886	0.11776402480053325	0.19206027574168655	0.12637084721080938	0.10571754601189827	0.07410395764668733	0.03469495655344471	0.17840170054987034	0.09206183143053104	0.11791798239517469	0.034866749215081115	0.08933097820457345
REACTOME_DEVELOPMENTAL_BIOLOGY	0.11314979343742827	0.08743064657213263	0.1431641268700093	0.05688716535481563	0.0905751824071992	0.09354258018989131	0.07523403569758609	0.09149251613507496	0.09482261694430556	0.06700420969049649	0.10878342949194963	0.05704305122027881	0.1267400225587924	0.14179251846903662	0.12969643511774484	0.08167368224342846	0.10445119395608536	0.12129927728468914	0.09054997274533502	0.07734583975826803	0.11662882914860297	0.13660907935166028	0.07974353152415804	0.1211298455312417	0.1242075087426271	0.1320393518010651	0.0859433989106373	0.11793755323450002	0.10138756555413081	0.12420761972443262	0.0969935634424871	0.11614553966006988	0.13468487518896477	0.1050742136375081	0.15730037532705543	0.09560358367408948	0.09990796457493217	0.10677182396303575	0.08771993436768066	0.13358945602012837	0.09177239371988782	0.13682603486236536	0.09264397439324955	0.08605799912806437	0.08822906687756081	0.13321444367831978	0.1158941174635483	0.12159553712790845
REACTOME_DIABETES_PATHWAYS	0.1493216187749906	0.16101846312262458	0.1708099436048855	0.1638904155170476	0.15987939700596623	0.12543424668441847	0.187833091788893	0.13250132143658966	0.16945020308809777	0.15151489225209308	0.18767922339037638	0.1487418292423552	0.18029126198194126	0.19460424847390725	0.20982507304740552	0.17293962245370492	0.12085663377827399	0.13571102870219565	0.16073083794995777	0.13570506180097822	0.17622739934662365	0.1545467221409341	0.1457528988984365	0.15551732219169975	0.16999194650378227	0.16313856510925723	0.12672926734197243	0.19738699159146836	0.16700407821059615	0.15307905443605016	0.20236274989405323	0.15673502019512295	0.17151673071138324	0.1366649670315932	0.15746232049630515	0.18510148978391353	0.12970088220083797	0.19158621401727532	0.185480739446461	0.1659192763694478	0.14195554122760165	0.13389653763958298	0.16072753239934975	0.18500338213708012	0.1692787405757507	0.1727932037863755	0.16146747132900666	0.15114154800958182
REACTOME_DNA_REPAIR	0.10565202600887888	0.17068197332275237	0.11547753742413022	0.20789566735194287	0.17365888816498706	0.15012376606852176	0.16740658096453723	0.18179716203488952	0.1550839074413841	0.1698697410238335	0.13015700505299782	0.19006550521494717	0.12412350057408857	0.10426248352232889	0.12148298075295605	0.18231520794867445	0.15719717572477357	0.13882755857639612	0.19729983661774972	0.10573821179507856	0.1293320653800255	0.1468572586408399	0.11327052823643932	0.17098618462384735	0.16683188825358602	0.1300639768665163	0.15118385888300082	0.13073368528258916	0.13415743254667656	0.1530426456068617	0.13525125202038915	0.14292044385610514	0.12094512452225104	0.1595033468216011	0.08761625307788394	0.11494793287869409	0.18151957002710786	0.16621601756797263	0.15643975084947384	0.1368406233677253	0.1679549807296382	0.14801115053107414	0.0860525194383531	0.14700415588773705	0.13728999089954808	0.12600841575054877	0.08792638000800791	0.15427269475347788
REACTOME_DNA_REPLICATION	0.10151927223080759	0.17765277377448094	0.06541476705384967	0.2291552809222857	0.22534583749273202	0.21951913355934477	0.22458717047744592	0.22397121408798845	0.17685563821692246	0.18755686658014853	0.1110482832464586	0.2486681055156243	0.14515615602968862	0.14597279724283718	0.05391585127010641	0.20376186512249692	0.1316499876090184	0.11901689841174677	0.24980532147331133	0.09248678260647418	0.11514525993572591	0.20156695590916676	0.022544375108246452	0.24366526480043071	0.2596917701610028	0.15496802391977568	0.21221482431426786	0.11282202222187178	0.15912426647303163	0.22073578379855213	-0.00177295031209771	0.18820888120489257	0.07213484437992639	0.10950486115178518	0.05264601030981249	0.08692695088760752	0.23098062769640876	0.1399712668686906	0.18954273601414143	0.19170795814335045	0.18211998923712205	0.156322036930687	0.05607326347090887	0.11334574752310425	0.1570866612632634	0.16091846349951847	-0.0011944024185158667	0.21208998063063178
REACTOME_DNA_STRAND_ELONGATION	0.15804054933920092	0.25440782049570343	0.10590238554866407	0.23991771551722452	0.2951193440362117	0.2982599526877141	0.3168053410924645	0.3034398310337371	0.2865646353480486	0.3460332752332345	0.17852358676931143	0.37787219400265626	0.22150239459977847	0.1552255416325949	0.13526655664843615	0.31008868878175455	0.2387338085708253	0.1837980873811333	0.35595615172247896	0.162691368195109	0.2042852511396047	0.25902381758470094	0.07011831351851683	0.294801269206267	0.2690337207145661	0.20105715821164657	0.29913440693010623	0.12311038549066232	0.23296010969286976	0.32352981959701116	0.07385295689540615	0.2890401634491031	0.13277174660107405	0.21360420161329147	0.032178843863885406	0.14974602079881463	0.30147191723084515	0.2483480947044927	0.20670682461939818	0.26734910399964157	0.3015574691954393	0.24512273095430767	0.13902941300931604	0.21848351395975016	0.22151678972883224	0.22070467458484044	0.018353627284875672	0.26658718402465464
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE	-0.21327206691596046	-0.2760538184614146	-0.007041315024413781	-0.1429822322169143	-0.17129350676608393	-0.25770008552570833	-0.17974623159213346	0.036988256182917345	-0.21209194216291088	-0.1665505325675846	-0.016294873622280152	-0.2374304738884003	-0.08032120577614447	0.003564052450647735	0.3327103072395643	-0.1900217901206556	-0.24192326110792545	-0.15691270089679865	-0.1536912824659761	-0.071046575204511	-0.13059244519185095	-0.11571200070946286	-0.14752024071447076	-0.1622798630687145	0.24767327004998985	-0.08469932271075643	-0.23883670854146655	0.17225759630783438	0.0005935417569601149	-0.03542266504388106	0.10659340893153182	-0.13573050676220477	-0.024029018361120015	-0.14334585268543598	0.13685891997590316	0.09884077057988438	-0.24146907130867887	0.17596732085631733	0.13665537436151856	0.06352187431666548	-0.17496882933486468	-0.18683418983349154	-0.2364055136374074	0.18877237873976668	-0.10390383308070474	0.11360271013532161	-0.20530116249853614	-0.27694894062114794
REACTOME_DOUBLE_STRAND_BREAK_REPAIR	0.006370025954022487	0.11804103897060501	0.03144428979598877	0.12231895168775403	0.14428352130207486	0.05621113391314553	0.10828560328336448	0.13002616274209222	0.035925877314255616	0.06808614494174549	0.061506846960059175	0.11371180917302098	0.06826629436173788	0.016169587539686666	0.03265242438282565	0.12343866438671812	0.10512834746274935	0.023842015167179147	0.14225482622829155	-0.0158495807498557	0.03266386796736079	0.07764180591799524	0.004779236598782401	0.08916099686111778	0.11281967969390616	0.08760428978887012	0.08923293107696498	0.07383903837378814	0.001268387165960775	0.0854596815352668	0.06545561154640363	0.07193360389820892	0.05999376936466318	0.09494499299752558	-0.03173319509511058	0.013008358104357826	0.0896019716146379	0.1008648657134861	0.0882834941318481	0.01543859383483219	0.08987354633537857	0.1149029126988429	-0.04508829427357808	0.06698684921635885	0.051723952276330316	-0.013402449265201944	0.01055645270790893	0.08987951029652247
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	0.2305308061977125	0.2440674873619563	0.2492268285401724	0.2165184562674258	0.2835188556819454	0.2522995350518874	0.23484217265762403	0.2667484625499169	0.2153056323903968	0.23375912251600053	0.22327188092550493	0.25495626677634725	0.21608829004725777	0.24097647357708848	0.2516933390349885	0.2611839134151915	0.2626999116285101	0.22320994768083335	0.1998137535727418	0.238632812515759	0.24588700367005115	0.26768014149299196	0.19982982020192308	0.21059079804107608	0.2722726372303562	0.24785172762456392	0.2311866532020142	0.25934526240032824	0.269350540060382	0.23692516446384917	0.21209565271319983	0.26761776108460483	0.2313314413640692	0.25605575963733873	0.23575897999888165	0.265062754099549	0.2524533818899995	0.24304031415355343	0.21622100408183417	0.24146962331963118	0.2505814245801038	0.256177311848194	0.2265376822784236	0.23105807903307257	0.26278670917956604	0.26071099521090085	0.21358067965939717	0.20458975271470728
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	0.17232938623039493	0.13429874663256272	0.22040196085668862	0.10682675122421513	0.16101116846816071	0.12126567883777736	0.17823267149911748	0.13291207706815786	0.13822821161495696	0.1153608797885031	0.14812473562568146	0.1212651518932657	0.21418643794105616	0.22017849719206536	0.18122220502177497	0.12449937263511969	0.2102060062202313	0.1835354241312234	0.14865031597563091	0.11410519854787314	0.22117302265469596	0.1738438983559487	0.10870711774641093	0.11603293200095535	0.18129444667497588	0.18929058762081002	0.13010463579132966	0.2309313440075055	0.16331818203135987	0.166542773013175	0.18291310453480353	0.11293631448655304	0.18958784802106807	0.11068530964033388	0.18362029891577722	0.2221370766952287	0.17151678181728366	0.18571962000896794	0.15758242299264721	0.14316849051319677	0.1385164841669209	0.2220799676528794	0.15602220119744087	0.16921935596207857	0.19515652136449171	0.15365054811599346	0.12373132650272116	0.12013402274911593
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	0.06631861034487578	0.09773586062459896	0.18919163128786337	0.07000925273246848	0.11343055083947978	0.09902509800172402	0.14800821215435905	0.1229435797224981	0.10003104990782286	0.0730213466952452	0.17207512464208527	0.06941085932099995	0.26160275804579947	0.2123964415497253	0.21341842481035456	0.1304413376105203	0.11674749959571792	0.18085119845440537	0.09602128113774591	0.05025308830243573	0.1620923347410671	0.12305409661743169	0.10176908112140395	0.14643336398321824	0.06476477147137526	0.13063929902713386	0.13876704136399745	0.20716167322105905	0.13784486162530898	0.21234354363975413	0.1132792485290729	0.07473906874297523	0.2018294205499871	0.03697279103185061	0.2036352143296467	0.2544574594273187	0.1591936055688174	0.11434339059863514	0.12229668921105763	0.2061415514739981	0.08664380488348992	0.20522840206844625	0.13043020742685996	0.17253591317089995	0.23207416187076807	0.16540432163852423	0.145250502999585	0.0914859612680797
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR	0.09980480068187661	0.1026585440224663	0.14636475444584066	0.08421022759554293	0.11630468565441825	0.0801914271779689	0.11423030407617446	0.12646573136739026	0.13423329050272406	0.08010696248589119	0.06357978539121573	0.09648594714926925	0.12265251625439806	0.15427935989434952	0.15311961679662572	0.10058016823345386	0.12122171420698113	0.10963969243164252	0.08109909284849691	0.10930097875597256	0.12804558582474282	0.11066799274930333	0.08412412587399043	0.1056381598283607	0.11180274028191994	0.16196726466414282	0.08115691332780423	0.1520963683275292	0.12733544475877753	0.08923836141996175	0.10678280777554414	0.11075160939585893	0.09151198868707248	0.11770223083086759	0.10976106809483331	0.11515156403008799	0.09953971710933487	0.1236891943508953	0.09570010145518494	0.09200214516514602	0.09600298037678084	0.04958674787633516	0.11096628640922339	0.1484011863907821	0.06979618386026543	0.14371718606682524	0.110922980821828	0.09430393528083315
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR	0.09841622564737586	0.08377495972360273	0.13796486706126332	0.047534553962778225	0.10774102323710197	0.047800655749876436	0.04611406721528908	0.08496807216933282	0.08704667842381728	0.04556972784437917	0.027964128957394564	0.06006358058909725	0.056509889707096334	0.1246595155731372	0.07037245267906884	0.0676569119813537	0.11537665663478074	0.11632359532950183	0.049424091985270834	0.04349057557857872	0.09335288912902616	0.04641796867349261	0.0473096273339831	0.03662399782499522	0.07927381789844293	0.10097681347275507	0.05826835755717991	0.10552207946849196	0.09907989984567692	0.03948909065516703	0.05544656604744132	0.09707464821264447	0.11207441006033723	0.08918533336910472	0.09655396629804842	0.08350989664188074	0.06921256065626973	0.0964050331210591	0.08899970411929706	0.04877968001965752	0.07085815893222372	0.022793114687503627	0.0754080232144439	0.08204036248861891	0.02634794559628382	0.0824131062998979	0.08304605025783528	0.1221006778518915
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION	0.12454739404576466	0.10254753727675191	0.14478112621463904	0.08318511231234184	0.12810959832111088	0.08324719205039287	0.08531316046319184	0.13167781311461801	0.12873928763781473	0.0824256238932358	0.0852132110869566	0.07420672824688017	0.14493497419469462	0.16382957150150204	0.10267070030833578	0.11166192550373945	0.1585645126016621	0.13752398092348042	0.07075915838763613	0.09202125460418063	0.12102650500921455	0.12485399515696398	0.09100214710453255	0.11129647125036282	0.09267928104628728	0.14382487069127442	0.09837697687548419	0.11178232783231595	0.1410633901747527	0.11051324376577656	0.096532954719162	0.13355534582713285	0.13757050871529897	0.1277786131415392	0.15401964032986362	0.1502295418567589	0.10862929015615548	0.12157521591934382	0.12709142425923467	0.10401619790430199	0.11278460233495409	0.11734058998392345	0.11168402659838085	0.12069200792974226	0.07115517748613194	0.13870724573402826	0.12749209525795996	0.14230145178622827
REACTOME_DOWNSTREAM_TCR_SIGNALING	0.09273685266109603	0.13046580301614993	0.1231684679477413	0.13071186727981307	0.10300127007301059	0.09446357289601473	0.14024959272716916	0.1403817703338063	0.10976399035686808	0.06179074798615233	0.07163709341812544	0.11335163537416927	0.1554122101681207	0.17704756682729358	0.12642977815488884	0.1580761988628843	0.10455357105072173	0.0955425389685335	0.09783944115664629	0.06404400157389875	0.1344524667191203	0.09898882345716534	0.05795856662110919	0.16656038136466422	0.07676743036985424	0.19185031353920992	0.10839622277086583	0.20264241671148267	0.05688704620944618	0.06731948097096706	0.09264693662783459	0.09855844893725607	0.02467029252506331	0.12591492165735202	0.16334390075037294	0.12103365856809879	0.08812742301100555	0.12139632589144536	0.03939937246709014	0.03129987118600969	0.07862950209940212	-0.07880710111028347	0.12043417763524243	0.23008318840314537	0.0735057053067381	0.10013034797258245	0.11836777809167309	0.08939951142114438
REACTOME_DSCAM_INTERACTIONS	0.13361544256321342	0.16640535837628492	0.06397018086865439	-0.10620829565094923	-0.07026825751118057	0.005359768238765763	-0.026861430645616476	-0.10370318402290767	0.07081170599533307	0.07938709322103943	0.13109891979844832	-0.09283681122743628	0.07027747792781727	0.2407502617593507	0.1194716825725668	-0.011714652042219418	0.0713222463209245	0.004798014188886965	0.07967954930850138	-0.025945159746011477	0.06421984063964585	-0.04705766656632275	0.05124899502385905	0.008184946237158484	-0.00956404202115487	0.11349999582425281	-0.01777159280870021	0.20394395445111407	0.10543717695715109	0.014290203412446124	0.026711573236468566	0.08940149297842125	0.029673602257078855	-0.10995775405868645	0.021427525967747756	0.19355548917431004	0.05656170221569061	0.14092368776460668	0.013746047663397591	0.05865376953733506	0.03677579544387959	0.12580586688137285	-0.0556571285015711	0.26355582966872243	-0.07648154135128084	0.06446904352526317	0.07816111526895234	0.037850431366791
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION	0.22233446055899994	0.1957327794198628	0.09953259940342826	0.28414957486951714	0.2644918778863237	0.2655133283976311	0.2435400009716485	0.2599927734596009	0.21503510909159806	0.25335850746423094	0.09907529370510468	0.29896940092037666	0.19374339408285232	0.15157735862111754	0.07161726281257029	0.28518064160564494	0.20861328828471262	0.15579497332443	0.2770531549107155	0.1398068542328108	0.14327702078449872	0.30727987332008405	0.07380534832967404	0.25148782469220243	0.25765918967273643	0.1479930579854279	0.3166665527416014	0.13009533987611904	0.18381880221796976	0.299116117594171	-0.1328625051524318	0.250301923566779	0.0725244574492621	0.24183949857126946	0.1154069790022684	0.10606173650565023	0.27642951625972023	0.2982316230586018	0.26811045483660173	0.2926618709297514	0.21441825122817937	0.1839248033237668	0.1521848755341332	0.12990006989948666	0.22355470387697463	0.3049407722342795	-0.08073298712400981	0.31043779865267807
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	0.1982532351233933	0.2360175141419597	0.1140864882478483	0.257218349591625	0.2893499983147512	0.29335498252179726	0.2982567126809626	0.29422967338710143	0.2532317613671928	0.2887203989446497	0.16397307845212833	0.32978351489761104	0.1932048139072934	0.1816267984880021	0.10672404144944053	0.23938213142081857	0.21553808855174408	0.1980277325901401	0.3119432372187978	0.18771807728471918	0.18784990694115639	0.2888724097670573	0.08872009291840444	0.2853495439154045	0.2946140067137932	0.18704499263700985	0.2478226893111669	0.1879484729906951	0.23787215422215116	0.3047830509328896	-0.02923445143836692	0.2711505808535458	0.10010987362570872	0.22418769640221956	0.09140440189160541	0.16281229407200398	0.2774504723714127	0.19817152070245847	0.21573771803068376	0.2583170016581379	0.24859248828260389	0.2281185984346227	0.1440703174594099	0.1990950022326915	0.2504024493947919	0.24565415764373247	0.045545292646578896	0.2661385040199657
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE	0.28426610767456467	0.40722679340646256	0.3591628197618224	0.3656156977855008	0.41365305653633355	0.3529300606516573	0.3898102186193944	0.4002246780388636	0.3945698612229717	0.3838031916417514	0.3451544812612713	0.38961463298837834	0.34827475547523257	0.3087644492886317	0.3328729537692405	0.4436843986363988	0.35616905762987777	0.3076779432889339	0.40756738171119056	0.3292032307978734	0.3421468022121087	0.3674255136348712	0.314227122880446	0.39082868335084664	0.35444430677101985	0.3984087264208378	0.37282332246834554	0.3478571729981767	0.34322494007337134	0.38416192412930655	0.3596239334843938	0.3772641881170036	0.3372970084940145	0.41249638957131374	0.316645621879316	0.2975131081843616	0.35717173552077724	0.38200092667061847	0.34691196413430037	0.36452611472660046	0.387968627541153	0.37905228942979935	0.3233781558630487	0.32379845498600246	0.3450110085289093	0.34277148312148575	0.28993374088252927	0.38173537357581244
REACTOME_EGFR_DOWNREGULATION	0.2472284353388317	0.1641847820619714	0.19160094101487699	0.11582527948524535	0.1970312075046862	0.1740906990968585	0.12674987406458668	0.1505097462900017	0.12164458487910662	0.1422390095959336	0.126402226356607	0.1782355164948503	0.1890115576886084	0.23356937827640753	0.2702370985254542	0.1772629240239582	0.1628386096449399	0.21911799530626141	0.15701892495571118	0.154503422665965	0.19666757589741696	0.21388939906905718	0.13977402601582706	0.23023881204046506	0.1391426454247079	0.1910686408486073	0.15820061639695002	0.23631224523696298	0.17011628055432404	0.1889279743726282	0.1711636846745901	0.17931111979546108	0.17561976973057145	0.14450478983572615	0.1894247070333807	0.25582766518606626	0.14533999134984588	0.1570615804104965	0.15629491605959042	0.20554638029097758	0.18809920129923824	0.20448494327744798	0.17741306455716932	0.22354721618002527	0.1488044592333163	0.212615768414209	0.14952924202313722	0.20575889022040636
