5139,CSTF1,SIDG05576,ENSG00000101138
5140,CSTF2,SIDG05577,ENSG00000101811
5141,CSTF2T,SIDG05578,ENSG00000177613
5142,CSTF3,SIDG05579,ENSG00000176102
5143,CSTF3-DT,SIDG05580,???
5144,CSTL1,SIDG05581,ENSG00000125823
5145,CSTP1,SIDG05582,ENSG00000228476
5146,CSTP2,SIDG05583,ENSG00000277975
5147,CT45A1,SIDG05584,ENSG00000268940
5148,CT45A2,SIDG05585,ENSG00000271449
5149,CT45A3,SIDG05586,ENSG00000269096
5150,CT45A5,SIDG05587,ENSG00000228836
5151,CT45A6,SIDG05588,ENSG00000278289
5152,CT45A7,SIDG05589,ENSG00000273696
5153,CT45A8,SIDG05590,ENSG00000278085
5154,CT45A9,SIDG05591,ENSG00000270946
5155,CT45A10,SIDG05592,???
5156,CT45A11P,SIDG05593,???
5157,CT47A1,SIDG05595,ENSG00000236371
5158,CT47A2,SIDG05596,ENSG00000242362
5159,CT47A3,SIDG05597,ENSG00000236126
5160,CT47A4,SIDG05598,ENSG00000230594
5161,CT47A5,SIDG05599,ENSG00000237957
5162,CT47A6,SIDG05600,ENSG00000226023
5163,CT47A7,SIDG05601,ENSG00000228517
5164,CT47A8,SIDG05602,ENSG00000230347
5165,CT47A9,SIDG05603,ENSG00000226600
5166,CT47A10,SIDG05604,???
5167,CT47A11,SIDG05605,???
5168,CT47A12,SIDG05606,???
5169,CT47B1,SIDG05607,ENSG00000236446
5170,CT55,SIDG05608,ENSG00000169551
5171,CT62,SIDG05609,ENSG00000225362
5172,CT83,SIDG05610,ENSG00000204019
5173,CTAG1A,SIDG05613,ENSG00000268651
5174,CTAG1B,SIDG05614,ENSG00000184033
5175,CTAG2,SIDG05615,ENSG00000126890
5176,CTAGE1,SIDG05616,ENSG00000212710
5177,CTAGE3P,SIDG05617,ENSG00000232872
5178,CTAGE4,SIDG05618,ENSG00000225932
5179,CTAGE5,SIDG05619,ENSG00000150527
5180,CTAGE6,SIDG05620,ENSG00000271321
5181,CTAGE7P,SIDG05621,ENSG00000233122
5182,CTAGE8,SIDG05622,ENSG00000244693
5183,CTAGE9,SIDG05623,ENSG00000236761
5184,CTAGE10P,SIDG05624,???
5185,CTAGE11P,SIDG05625,???
5186,CTAGE12P,SIDG05626,???
5187,CTAGE13P,SIDG05627,???
5188,CTAGE14P,SIDG05628,???
5189,CTAGE15,SIDG05629,???
5190,CTAGE16P,SIDG05630,???
5191,CTBP1,SIDG05631,ENSG00000159692
5192,CTBP1-AS,SIDG05632,ENSG00000280927
5193,CTBP1-DT,SIDG05633,???
5194,CTBP2,SIDG05634,ENSG00000175029
5195,CTBP2P1,SIDG05635,ENSG00000235857
5196,CTBP2P2,SIDG05636,ENSG00000235746
5197,CTBP2P3,SIDG05637,ENSG00000267153
5198,CTBP2P4,SIDG05638,ENSG00000251102
5199,CTBP2P5,SIDG05639,ENSG00000214602
5200,CTBP2P6,SIDG05640,ENSG00000213697
5201,CTBP2P7,SIDG05641,ENSG00000267091
5202,CTBP2P8,SIDG05642,ENSG00000234383
5203,CTBS,SIDG05643,ENSG00000117151
5204,CTC1,SIDG05644,ENSG00000178971
5205,CTCF,SIDG05645,ENSG00000102974
5206,CTCFL,SIDG05646,ENSG00000124092
5207,CTDNEP1,SIDG05648,ENSG00000175826
5208,CTDP1,SIDG05649,ENSG00000060069
5209,CTDSP1,SIDG05650,ENSG00000144579
5210,CTDSP2,SIDG05651,ENSG00000175215
5211,CTDSPL,SIDG05652,ENSG00000144677
5212,CTDSPL2,SIDG05653,ENSG00000137770
5213,CTF1,SIDG05654,ENSG00000150281
5214,CTF2P,SIDG05655,ENSG00000230447
5215,CTGF,SIDG05656,ENSG00000118523
5216,CTGLF8P,SIDG05657,???
5217,CTH,SIDG05658,ENSG00000116761
5218,CTHRC1,SIDG05660,ENSG00000164932
5219,CTHRC1P1,SIDG05661,ENSG00000271005
5220,CTIF,SIDG05662,ENSG00000134030
5221,CTLA4,SIDG05663,ENSG00000163599
5222,CTNNA1,SIDG05664,ENSG00000044115
5223,CTNNA1P1,SIDG05665,ENSG00000249026
5224,CTNNA2,SIDG05666,ENSG00000066032
5225,CTNNA3,SIDG05667,ENSG00000183230
5226,CTNNAL1,SIDG05668,ENSG00000119326
5227,CTNNB1,SIDG05669,ENSG00000168036
5228,CTNNBIP1,SIDG05670,ENSG00000178585
5229,CTNNBL1,SIDG05671,ENSG00000132792
5230,CTNND1,SIDG05672,ENSG00000198561
5231,CTNND2,SIDG05673,ENSG00000169862
5232,CTNS,SIDG05674,ENSG00000040531
5233,CTPS1,SIDG05676,ENSG00000171793
5234,CTPS2,SIDG05677,ENSG00000047230
5235,CTR9,SIDG05678,ENSG00000198730
5236,CTRB1,SIDG05679,ENSG00000168925
5237,CTRB2,SIDG05680,ENSG00000168928
5238,CTRC,SIDG05681,ENSG00000162438
5239,CTRL,SIDG05682,ENSG00000141086
5240,CTSA,SIDG05683,ENSG00000064601
5241,CTSB,SIDG05684,ENSG00000164733
5242,CTSC,SIDG05685,ENSG00000109861
5243,CTSD,SIDG05686,ENSG00000117984
5244,CTSE,SIDG05687,ENSG00000196188
5245,CTSF,SIDG05688,ENSG00000174080
5246,CTSG,SIDG05689,ENSG00000100448
5247,CTSH,SIDG05691,ENSG00000103811
5248,CTSK,SIDG05692,ENSG00000143387
5249,CTSL,SIDG05693,ENSG00000135047
5250,CTSL3P,SIDG05694,ENSG00000188029
5251,CTSLP1,SIDG05695,ENSG00000236417
5252,CTSLP2,SIDG05696,ENSG00000266217
5253,CTSLP4,SIDG05698,ENSG00000230011
5254,CTSLP6,SIDG05699,ENSG00000204437
5255,CTSLP8,SIDG05700,ENSG00000234575
5256,CTSO,SIDG05701,ENSG00000256043
5257,CTSS,SIDG05702,ENSG00000163131
5258,CTSV,SIDG05703,ENSG00000136943
5259,CTSW,SIDG05704,ENSG00000172543
5260,CTSZ,SIDG05705,ENSG00000101160
5261,CTTN,SIDG05706,ENSG00000085733
5262,CTTNBP2,SIDG05707,ENSG00000077063
5263,CTTNBP2NL,SIDG05708,ENSG00000143079
5264,CTU1,SIDG05709,ENSG00000142544
5265,CTU2,SIDG05710,ENSG00000174177
5266,CTXN1,SIDG05711,ENSG00000178531
5267,CTXN2,SIDG05712,ENSG00000233932
5268,CTXN3,SIDG05713,ENSG00000205279
5269,CTXND1,SIDG05714,ENSG00000259417
5270,CUBN,SIDG05716,ENSG00000107611
5271,CUBNP1,SIDG05717,ENSG00000231009
5272,CUBNP2,SIDG05718,ENSG00000234993
5273,CUBNP3,SIDG05719,ENSG00000235690
5274,CUEDC1,SIDG05720,ENSG00000180891
5275,CUEDC2,SIDG05721,ENSG00000107874
5276,CUL1,SIDG05722,ENSG00000055130
5277,CUL1P1,SIDG05723,ENSG00000251032
5278,CUL2,SIDG05724,ENSG00000108094
5279,CUL3,SIDG05725,ENSG00000036257
5280,CUL4A,SIDG05726,ENSG00000139842
5281,CUL4AP1,SIDG05727,ENSG00000248139
5282,CUL4B,SIDG05728,ENSG00000158290
5283,CUL5,SIDG05729,ENSG00000166266
5284,CUL7,SIDG05730,ENSG00000044090
5285,CUL9,SIDG05731,ENSG00000112659
5286,CUTA,SIDG05732,ENSG00000112514
5287,CUTALP,SIDG05733,???
5288,CUTC,SIDG05734,ENSG00000119929
5289,CUX1,SIDG05735,ENSG00000257923
5290,CUX2,SIDG05736,ENSG00000111249
5291,CUX2P1,SIDG05737,ENSG00000272436
5292,CUZD1,SIDG05739,ENSG00000138161
5293,CWC15,SIDG05740,ENSG00000150316
5294,CWC22,SIDG05741,ENSG00000163510
5295,CWC25,SIDG05742,ENSG00000273559
5296,CWC27,SIDG05743,ENSG00000153015
5297,CWF19L1,SIDG05744,ENSG00000095485
5298,CWF19L2,SIDG05745,ENSG00000152404
5299,CWH43,SIDG05746,ENSG00000109182
5300,CX3CL1,SIDG05747,ENSG00000006210
5301,CX3CR1,SIDG05748,ENSG00000168329
5302,CXADR,SIDG05749,ENSG00000154639
5303,CXADRP1,SIDG05750,ENSG00000214319
5304,CXADRP2,SIDG05751,???
5305,CXADRP3,SIDG05752,ENSG00000265766
5306,CXCL1,SIDG05754,ENSG00000163739
5307,CXCL1P1,SIDG05755,ENSG00000250339
5308,CXCL2,SIDG05756,ENSG00000081041
5309,CXCL3,SIDG05757,ENSG00000163734
5310,CXCL5,SIDG05758,ENSG00000163735
5311,CXCL6,SIDG05759,ENSG00000124875
5312,CXCL8,SIDG05760,ENSG00000169429
5313,CXCL9,SIDG05761,ENSG00000138755
5314,CXCL10,SIDG05762,???
5315,CXCL11,SIDG05763,???
5316,CXCL12,SIDG05764,???
5317,CXCL13,SIDG05765,???
5318,CXCL14,SIDG05766,???
5319,CXCL16,SIDG05767,???
5320,CXCL17,SIDG05768,???
5321,CXCR1,SIDG05769,ENSG00000163464
5322,CXCR2,SIDG05770,ENSG00000180871
5323,CXCR2P1,SIDG05771,ENSG00000229754
5324,CXCR3,SIDG05772,ENSG00000186810
5325,CXCR4,SIDG05773,ENSG00000121966
5326,CXCR5,SIDG05774,ENSG00000160683
5327,CXCR6,SIDG05775,ENSG00000172215
5328,CXorf21,SIDG05776,ENSG00000120280
5329,CXorf36,SIDG05777,ENSG00000147113
5330,CXorf38,SIDG05778,ENSG00000185753
5331,CXorf40A,SIDG05779,ENSG00000197620
5332,CXorf40B,SIDG05780,ENSG00000197021
5333,CXorf49,SIDG05781,ENSG00000215115
5334,CXorf49B,SIDG05782,ENSG00000215113
5335,CXorf51A,SIDG05783,ENSG00000224440
5336,CXorf51B,SIDG05784,ENSG00000235699
5337,CXorf56,SIDG05785,ENSG00000018610
5338,CXorf57,SIDG05786,ENSG00000147231
5339,CXorf58,SIDG05787,ENSG00000165182
5340,CXorf65,SIDG05788,ENSG00000204165
5341,CXorf66,SIDG05789,ENSG00000203933
5342,CXorf67,SIDG05790,ENSG00000187690
5343,CXXC1,SIDG05791,ENSG00000154832
5344,CXXC1P1,SIDG05792,ENSG00000187893
5345,CXXC4,SIDG05793,ENSG00000168772
5346,CXXC4-AS1,SIDG05794,ENSG00000245384
5347,CXXC5,SIDG05795,ENSG00000171604
5348,CXXC5-AS1,SIDG05796,ENSG00000250635
5349,CYB5A,SIDG05797,ENSG00000166347
5350,CYB5AP4,SIDG05801,ENSG00000213882
5351,CYB5AP5,SIDG05802,ENSG00000257503
5352,CYB5B,SIDG05803,ENSG00000103018
5353,CYB5D1,SIDG05804,ENSG00000182224
5354,CYB5D2,SIDG05805,ENSG00000167740
5355,CYB5R1,SIDG05806,ENSG00000159348
5356,CYB5R2,SIDG05807,ENSG00000166394
5357,CYB5R3,SIDG05808,ENSG00000100243
5358,CYB5R4,SIDG05809,ENSG00000065615
5359,CYB5RL,SIDG05810,ENSG00000215883
5360,CYB561,SIDG05811,???
5361,CYB561A3,SIDG05812,???
5362,CYB561D1,SIDG05813,???
5363,CYB561D2,SIDG05814,???
5364,CYBA,SIDG05815,ENSG00000051523
5365,CYBB,SIDG05816,ENSG00000165168
5366,CYBC1,SIDG05817,???
5367,CYBRD1,SIDG05818,ENSG00000071967
5368,CYC1,SIDG05819,ENSG00000179091
5369,CYCS,SIDG05820,ENSG00000172115
5370,CYCSP1,SIDG05821,ENSG00000271423
5371,CYCSP2,SIDG05822,ENSG00000259547
5372,CYCSP4,SIDG05824,ENSG00000229120
5373,CYCSP5,SIDG05825,ENSG00000227735
5374,CYCSP6,SIDG05826,ENSG00000214429
5375,CYCSP8,SIDG05828,ENSG00000232503
5376,CYCSP10,SIDG05829,???
5377,CYCSP11,SIDG05830,???
5378,CYCSP12,SIDG05831,???
5379,CYCSP17,SIDG05834,???
5380,CYCSP19,SIDG05836,???
5381,CYCSP20,SIDG05837,???
5382,CYCSP22,SIDG05838,???
5383,CYCSP23,SIDG05839,???
5384,CYCSP24,SIDG05840,???
5385,CYCSP25,SIDG05841,???
5386,CYCSP26,SIDG05842,???
5387,CYCSP27,SIDG05843,???
5388,CYCSP28,SIDG05844,???
5389,CYCSP29,SIDG05845,???
5390,CYCSP30,SIDG05846,???
5391,CYCSP32,SIDG05847,???
5392,CYCSP33,SIDG05848,???
5393,CYCSP34,SIDG05849,???
5394,CYCSP35,SIDG05850,???
5395,CYCSP38,SIDG05851,???
5396,CYCSP39,SIDG05852,???
5397,CYCSP40,SIDG05853,???
5398,CYCSP41,SIDG05854,???
5399,CYCSP42,SIDG05855,???
5400,CYCSP43,SIDG05856,???
5401,CYCSP44,SIDG05857,???
5402,CYCSP45,SIDG05858,???
5403,CYCSP46,SIDG05859,???
5404,CYCSP48,SIDG05860,???
5405,CYCSP49,SIDG05861,???
5406,CYCSP51,SIDG05862,???
5407,CYCSP52,SIDG05863,???
5408,CYCSP53,SIDG05864,???
5409,CYCSP55,SIDG05865,???
5410,CYCTP,SIDG05866,ENSG00000249909
5411,CYFIP1,SIDG05867,ENSG00000273749
5412,CYFIP2,SIDG05868,ENSG00000055163
5413,CYGB,SIDG05869,ENSG00000161544
5414,CYHR1,SIDG05870,ENSG00000187954
5415,CYLC1,SIDG05871,ENSG00000183035
5416,CYLC2,SIDG05872,ENSG00000155833
5417,CYLD,SIDG05873,ENSG00000083799
5418,CYMP,SIDG05875,ENSG00000240194
5419,CYMP-AS1,SIDG05876,ENSG00000235407
5420,CYP1A1,SIDG05877,ENSG00000140465
5421,CYP1A2,SIDG05878,ENSG00000140505
5422,CYP1B1,SIDG05879,ENSG00000138061
5423,CYP1B1-AS1,SIDG05880,ENSG00000232973
5424,CYP1D1P,SIDG05881,ENSG00000228024
5425,CYP2A6,SIDG05883,ENSG00000255974
5426,CYP2A7,SIDG05884,ENSG00000198077
5427,CYP2A7P1,SIDG05885,ENSG00000213908
5428,CYP2A7P2,SIDG05886,ENSG00000198251
5429,CYP2A13,SIDG05887,???
5430,CYP2AB1P,SIDG05888,ENSG00000233441
5431,CYP2AC1P,SIDG05889,ENSG00000216998
5432,CYP2B6,SIDG05890,ENSG00000197408
5433,CYP2B7P,SIDG05891,ENSG00000256612
5434,CYP2C8,SIDG05892,ENSG00000138115
5435,CYP2C9,SIDG05893,ENSG00000138109
5436,CYP2C18,SIDG05894,???
5437,CYP2C19,SIDG05895,???
5438,CYP2C56P,SIDG05897,???
5439,CYP2C58P,SIDG05898,???
5440,CYP2C59P,SIDG05899,???
5441,CYP2C60P,SIDG05900,???
5442,CYP2C61P,SIDG05901,???
5443,CYP2D6,SIDG05905,ENSG00000100197
5444,CYP2D7,SIDG05906,ENSG00000205702
5445,CYP2D8P,SIDG05907,ENSG00000226450
5446,CYP2E1,SIDG05908,ENSG00000130649
5447,CYP2F1,SIDG05909,ENSG00000197446
5448,CYP2F2P,SIDG05910,ENSG00000237118
5449,CYP2G1P,SIDG05911,ENSG00000130612
5450,CYP2G2P,SIDG05912,ENSG00000268101
5451,CYP2J2,SIDG05913,ENSG00000134716
5452,CYP2R1,SIDG05914,ENSG00000186104
5453,CYP2S1,SIDG05915,ENSG00000167600
5454,CYP2T1P,SIDG05916,ENSG00000233622
5455,CYP2T3P,SIDG05917,ENSG00000268529
5456,CYP2U1,SIDG05918,ENSG00000155016
5457,CYP2W1,SIDG05919,ENSG00000073067
5458,CYP3A4,SIDG05921,ENSG00000160868
5459,CYP3A5,SIDG05922,ENSG00000106258
5460,CYP3A7,SIDG05924,ENSG00000160870
5461,CYP3A43,SIDG05926,???
5462,CYP3A52P,SIDG05928,???
5463,CYP3A54P,SIDG05929,???
5464,CYP3A137P,SIDG05930,???
5465,CYP4A11,SIDG05931,ENSG00000187048
5466,CYP4A22,SIDG05932,ENSG00000162365
5467,CYP4A22-AS1,SIDG05933,ENSG00000225506
5468,CYP4A26P,SIDG05934,ENSG00000259832
5469,CYP4A27P,SIDG05935,ENSG00000261593
5470,CYP4A43P,SIDG05936,ENSG00000261196
5471,CYP4A44P,SIDG05937,ENSG00000261290
5472,CYP4B1,SIDG05938,ENSG00000142973
5473,CYP4F2,SIDG05939,ENSG00000186115
5474,CYP4F3,SIDG05940,ENSG00000186529
5475,CYP4F8,SIDG05941,ENSG00000186526
5476,CYP4F9P,SIDG05942,ENSG00000267392
5477,CYP4F10P,SIDG05943,???
5478,CYP4F11,SIDG05944,???
5479,CYP4F12,SIDG05945,???
5480,CYP4F22,SIDG05946,???
5481,CYP4F23P,SIDG05947,???
5482,CYP4F24P,SIDG05948,???
5483,CYP4F25P,SIDG05949,???
5484,CYP4F26P,SIDG05950,???
5485,CYP4F27P,SIDG05951,???
5486,CYP4F29P,SIDG05952,???
5487,CYP4F30P,SIDG05953,???
5488,CYP4F32P,SIDG05955,???
5489,CYP4F33P,SIDG05956,???
5490,CYP4F34P,SIDG05957,???
5491,CYP4F35P,SIDG05958,???
5492,CYP4F36P,SIDG05959,???
5493,CYP4F44P,SIDG05960,???
5494,CYP4F60P,SIDG05963,???
5495,CYP4F62P,SIDG05965,???
5496,CYP4V2,SIDG05966,ENSG00000145476
5497,CYP4X1,SIDG05967,ENSG00000186377
5498,CYP4Z1,SIDG05968,ENSG00000186160
5499,CYP4Z2P,SIDG05969,ENSG00000154198
5500,CYP7A1,SIDG05970,ENSG00000167910
5501,CYP7B1,SIDG05971,ENSG00000172817
5502,CYP8B1,SIDG05972,ENSG00000180432
5503,CYP11A1,SIDG05973,???
5504,CYP11B1,SIDG05974,???
5505,CYP11B2,SIDG05975,???
5506,CYP17A1,SIDG05976,???
5507,CYP17A1-AS1,SIDG05977,???
5508,CYP19A1,SIDG05978,???
5509,CYP20A1,SIDG05979,???
5510,CYP21A1P,SIDG05980,???
5511,CYP21A2,SIDG05981,???
5512,CYP24A1,SIDG05982,???
5513,CYP26A1,SIDG05983,???
5514,CYP26B1,SIDG05984,???
5515,CYP26C1,SIDG05985,???
5516,CYP27A1,SIDG05986,???
5517,CYP27B1,SIDG05987,???
5518,CYP27C1,SIDG05988,???
5519,CYP39A1,SIDG05989,???
5520,CYP46A1,SIDG05990,???
5521,CYP46A4P,SIDG05991,???
5522,CYP51A1,SIDG05992,???
5523,CYP51A1-AS1,SIDG05993,???
5524,CYP51A1P1,SIDG05994,???
5525,CYP51A1P2,SIDG05995,???
5526,CYP51A1P3,SIDG05996,???
5527,CYR61,SIDG05997,ENSG00000142871
5528,CYREN,SIDG05998,???
5529,CYS1,SIDG05999,ENSG00000205795
5530,CYSLTR1,SIDG06000,ENSG00000173198
5531,CYSLTR2,SIDG06001,ENSG00000152207
5532,CYSRT1,SIDG06002,ENSG00000197191
5533,CYSTM1,SIDG06003,ENSG00000120306
5534,CYTH1,SIDG06004,ENSG00000108669
5535,CYTH2,SIDG06005,ENSG00000105443
5536,CYTH3,SIDG06006,ENSG00000008256
5537,CYTH4,SIDG06007,ENSG00000100055
5538,CYTIP,SIDG06008,ENSG00000115165
5539,CYTL1,SIDG06009,ENSG00000170891
5540,CYTOR,SIDG06010,ENSG00000222041
5541,CYYR1,SIDG06011,ENSG00000166265
5542,CYYR1-AS1,SIDG06012,ENSG00000197934
5543,D2HGDH,SIDG06014,ENSG00000180902
5544,DAAM1,SIDG06015,ENSG00000100592
5545,DAAM2,SIDG06016,ENSG00000146122
5546,DAB1,SIDG06017,ENSG00000173406
5547,DAB1-AS1,SIDG06018,ENSG00000226759
5548,DAB2,SIDG06019,ENSG00000153071
5549,DAB2IP,SIDG06020,ENSG00000136848
5550,DACH1,SIDG06021,ENSG00000276644
5551,DACH2,SIDG06022,ENSG00000126733
5552,DACT1,SIDG06024,ENSG00000165617
5553,DACT2,SIDG06025,ENSG00000164488
5554,DACT3,SIDG06026,ENSG00000197380
5555,DACT3-AS1,SIDG06027,ENSG00000245598
5556,DAD1,SIDG06028,ENSG00000129562
5557,DAG1,SIDG06030,ENSG00000173402
5558,DAGLA,SIDG06031,ENSG00000134780
5559,DAGLB,SIDG06032,ENSG00000164535
5560,DALRD3,SIDG06034,ENSG00000178149
5561,DANCR,SIDG06035,ENSG00000226950
5562,DAND5,SIDG06036,ENSG00000179284
5563,DANT1,SIDG06037,ENSG00000229335
5564,DANT2,SIDG06038,ENSG00000235244
5565,DAO,SIDG06039,ENSG00000110887
5566,DAOA,SIDG06040,ENSG00000182346
5567,DAOA-AS1,SIDG06041,ENSG00000232307
5568,DAP,SIDG06042,ENSG00000112977
5569,DAP3,SIDG06043,ENSG00000132676
5570,DAP3P1,SIDG06044,ENSG00000225082
5571,DAP3P2,SIDG06045,ENSG00000228507
5572,DAPK1,SIDG06046,ENSG00000196730
5573,DAPK1-IT1,SIDG06047,ENSG00000236709
5574,DAPK2,SIDG06048,ENSG00000035664
5575,DAPK3,SIDG06049,ENSG00000167657
5576,DAPL1,SIDG06050,ENSG00000163331
5577,DAPP1,SIDG06051,ENSG00000070190
5578,DARS,SIDG06052,ENSG00000115866
5579,DARS-AS1,SIDG06053,???
5580,DARS2,SIDG06054,ENSG00000117593
5581,DAW1,SIDG06055,ENSG00000123977
5582,DAXX,SIDG06056,ENSG00000204209
5583,DAZ1,SIDG06057,ENSG00000188120
5584,DAZ2,SIDG06058,ENSG00000205944
5585,DAZ3,SIDG06059,ENSG00000187191
5586,DAZ4,SIDG06060,ENSG00000205916
5587,DAZAP1,SIDG06061,ENSG00000071626
5588,DAZAP2,SIDG06062,ENSG00000183283
5589,DAZAP2P1,SIDG06063,ENSG00000223825
5590,DAZL,SIDG06064,ENSG00000092345
5591,DBET,SIDG06065,ENSG00000281591
5592,DBF4,SIDG06066,ENSG00000006634
5593,DBF4B,SIDG06067,ENSG00000161692
5594,DBF4P1,SIDG06068,ENSG00000235489
5595,DBH,SIDG06071,ENSG00000123454
5596,DBH-AS1,SIDG06072,ENSG00000225756
5597,DBI,SIDG06073,ENSG00000155368
5598,DBIL5P,SIDG06076,ENSG00000231784
5599,DBIL5P2,SIDG06077,ENSG00000242412
5600,DBIP1,SIDG06078,ENSG00000218748
5601,DBIP2,SIDG06079,ENSG00000251366
5602,DBN1,SIDG06081,ENSG00000113758
5603,DBNDD1,SIDG06082,ENSG00000003249
5604,DBNDD2,SIDG06083,ENSG00000244274
5605,DBNL,SIDG06084,ENSG00000136279
5606,DBP,SIDG06085,ENSG00000105516
5607,DBR1,SIDG06086,ENSG00000138231
5608,DBT,SIDG06087,ENSG00000137992
5609,DBX1,SIDG06088,ENSG00000109851
5610,DBX2,SIDG06089,ENSG00000185610
5611,DCAF1,SIDG06090,ENSG00000145041
5612,DCAF4,SIDG06091,ENSG00000119599
5613,DCAF4L1,SIDG06092,ENSG00000182308
5614,DCAF4L2,SIDG06093,ENSG00000176566
5615,DCAF5,SIDG06094,ENSG00000139990
5616,DCAF6,SIDG06095,ENSG00000143164
5617,DCAF7,SIDG06096,ENSG00000136485
5618,DCAF8,SIDG06097,ENSG00000132716
5619,DCAF8L1,SIDG06098,ENSG00000226372
5620,DCAF8L2,SIDG06099,ENSG00000189186
5621,DCAF10,SIDG06100,???
5622,DCAF11,SIDG06101,???
5623,DCAF12,SIDG06102,???
5624,DCAF12L1,SIDG06103,???
5625,DCAF12L2,SIDG06104,???
5626,DCAF13,SIDG06105,???
5627,DCAF13P1,SIDG06106,???
5628,DCAF13P2,SIDG06107,???
5629,DCAF13P3,SIDG06108,???
5630,DCAF15,SIDG06109,???
5631,DCAF16,SIDG06110,???
5632,DCAF17,SIDG06111,???
5633,DCAKD,SIDG06112,ENSG00000172992
5634,DCANP1,SIDG06113,ENSG00000251380
5635,DCBLD1,SIDG06114,ENSG00000164465
5636,DCBLD2,SIDG06115,ENSG00000057019
5637,DCC,SIDG06116,ENSG00000187323
5638,DCD,SIDG06117,ENSG00000161634
5639,DCDC1,SIDG06118,ENSG00000170959
5640,DCDC2,SIDG06119,ENSG00000146038
5641,DCDC2B,SIDG06120,ENSG00000222046
5642,DCDC2C,SIDG06121,ENSG00000214866
5643,DCHS1,SIDG06123,ENSG00000166341
5644,DCHS2,SIDG06124,ENSG00000197410
5645,DCK,SIDG06125,ENSG00000156136
5646,DCLK1,SIDG06126,ENSG00000133083
5647,DCLK2,SIDG06127,ENSG00000170390
5648,DCLK3,SIDG06128,ENSG00000163673
5649,DCLRE1A,SIDG06129,ENSG00000198924
5650,DCLRE1B,SIDG06130,ENSG00000118655
5651,DCLRE1C,SIDG06131,ENSG00000152457
5652,DCLRE1CP1,SIDG06132,ENSG00000237470
5653,DCN,SIDG06133,ENSG00000011465
5654,DCP1A,SIDG06134,ENSG00000272886
5655,DCP1B,SIDG06135,ENSG00000151065
5656,DCP2,SIDG06136,ENSG00000172795
5657,DCPS,SIDG06137,ENSG00000110063
5658,DCST1,SIDG06139,ENSG00000163357
5659,DCST1-AS1,SIDG06140,ENSG00000232093
5660,DCST2,SIDG06141,ENSG00000163354
5661,DCSTAMP,SIDG06142,ENSG00000164935
5662,DCT,SIDG06143,ENSG00000080166
5663,DCTD,SIDG06144,ENSG00000129187
5664,DCTN1,SIDG06145,ENSG00000204843
5665,DCTN1-AS1,SIDG06146,ENSG00000237737
5666,DCTN2,SIDG06147,ENSG00000175203
5667,DCTN3,SIDG06148,ENSG00000137100
5668,DCTN4,SIDG06149,ENSG00000132912
5669,DCTN5,SIDG06150,ENSG00000166847
5670,DCTN6,SIDG06151,ENSG00000104671
5671,DCTPP1,SIDG06152,ENSG00000179958
5672,DCUN1D1,SIDG06153,ENSG00000043093
5673,DCUN1D2,SIDG06154,ENSG00000150401
5674,DCUN1D2-AS,SIDG06155,ENSG00000233613
5675,DCUN1D3,SIDG06157,ENSG00000188215
5676,DCUN1D4,SIDG06158,ENSG00000109184
5677,DCUN1D5,SIDG06159,ENSG00000137692
5678,DCX,SIDG06160,ENSG00000077279
5679,DCXR,SIDG06161,ENSG00000169738
5680,DDA1,SIDG06162,ENSG00000130311
5681,DDAH1,SIDG06163,ENSG00000153904
5682,DDAH2,SIDG06164,ENSG00000213722
5683,DDB1,SIDG06165,ENSG00000167986
5684,DDB2,SIDG06166,ENSG00000134574
5685,DDC,SIDG06167,ENSG00000132437
5686,DDC-AS1,SIDG06168,ENSG00000226122
5687,DDHD1,SIDG06169,ENSG00000100523
5688,DDHD2,SIDG06170,ENSG00000085788
5689,DDI1,SIDG06171,ENSG00000170967
5690,DDI2,SIDG06172,ENSG00000197312
5691,DDIAS,SIDG06173,ENSG00000165490
5692,DDIT3,SIDG06174,ENSG00000175197
5693,DDIT4,SIDG06175,ENSG00000168209
5694,DDIT4-AS1,SIDG06176,ENSG00000269926
5695,DDIT4L,SIDG06177,ENSG00000145358
5696,DDN,SIDG06178,ENSG00000181418
5697,DDN-AS1,SIDG06179,ENSG00000257913
5698,DDO,SIDG06180,ENSG00000203797
5699,DDOST,SIDG06181,ENSG00000244038
5700,DDR1,SIDG06182,ENSG00000204580
5701,DDR1-DT,SIDG06183,???
5702,DDR2,SIDG06184,ENSG00000162733
5703,DDRGK1,SIDG06185,ENSG00000198171
5704,DDT,SIDG06186,ENSG00000099977
5705,DDTL,SIDG06187,ENSG00000099974
5706,DDTP1,SIDG06188,ENSG00000230683
5707,DDX1,SIDG06190,ENSG00000079785
5708,DDX3P1,SIDG06191,ENSG00000232928
5709,DDX3P2,SIDG06192,ENSG00000230986
5710,DDX3P3,SIDG06193,ENSG00000251571
5711,DDX3X,SIDG06194,ENSG00000215301
5712,DDX3Y,SIDG06195,ENSG00000067048
5713,DDX4,SIDG06196,ENSG00000152670
5714,DDX5,SIDG06197,ENSG00000108654
5715,DDX6,SIDG06198,ENSG00000110367
5716,DDX6P1,SIDG06199,ENSG00000230056
5717,DDX6P2,SIDG06200,ENSG00000277914
5718,DDX10,SIDG06202,???
5719,DDX10P1,SIDG06203,???
5720,DDX10P2,SIDG06204,???
5721,DDX11,SIDG06205,???
5722,DDX11-AS1,SIDG06206,???
5723,DDX11L1,SIDG06207,???
